"","RightMouse2_x","RightMouse2_y","Time","Time_normalized","Time_normalized_seconds"
"410",0,0,154658532,6380400,6.3804
"411",0,4,154674132,6396000,6.396
"412",1,2,154689732,6411600,6.4116
"413",0,1,154705332,6427200,6.4272
"414",0,0,154720932,6442800,6.4428
"415",0,2,154736532,6458400,6.4584
"416",0,1,154752132,6474000,6.474
"417",0,0,154767732,6489600,6.4896
"418",0,2,154783332,6505200,6.5052
"419",0,0,154798932,6520800,6.5208
"420",0,0,154814532,6536400,6.5364
"421",0,0,154830132,6552000,6.552
"422",0,1,154845732,6567600,6.5676
"423",0,2,154861332,6583200,6.5832
"424",0,0,154876932,6598800,6.5988
"425",0,1,154892532,6614400,6.6144
"426",0,3,154908132,6630000,6.63
"427",0,1,154923732,6645600,6.6456
"428",0,0,154939332,6661200,6.6612
"429",-1,4,154955972,6677840,6.67784
"430",0,0,154971572,6693440,6.69344
"431",0,1,154987172,6709040,6.70904
"432",0,0,155002772,6724640,6.72464
"433",0,3,155018372,6740240,6.74024
"434",0,1,155033972,6755840,6.75584
"435",1,1,155049572,6771440,6.77144
"436",0,1,155065172,6787040,6.78704
"437",0,3,155080772,6802640,6.80264
"438",0,0,155096372,6818240,6.81824
"439",0,1,155111972,6833840,6.83384
"440",0,0,155127572,6849440,6.84944
"441",-1,2,155144212,6866080,6.86608
"442",0,1,155159812,6881680,6.88168
"443",0,0,155175412,6897280,6.89728
"444",0,3,155191012,6912880,6.91288
"445",0,1,155206612,6928480,6.92848
"446",0,0,155222212,6944080,6.94408
"447",0,0,155237812,6959680,6.95968
"448",0,2,155253412,6975280,6.97528
"449",0,0,155269012,6990880,6.99088
"450",0,1,155284612,7006480,7.00648
"451",0,0,155300212,7022080,7.02208
"452",0,3,155315812,7037680,7.03768
"453",0,0,155331412,7053280,7.05328
"454",0,0,155347012,7068880,7.06888
"455",0,0,155362612,7084480,7.08448
"456",0,1,155378212,7100080,7.10008
"457",0,2,155393812,7115680,7.11568
"458",0,1,155409412,7131280,7.13128
"459",0,0,155425012,7146880,7.14688
"460",0,4,155440612,7162480,7.16248
"461",0,0,155456212,7178080,7.17808
"462",0,0,155471812,7193680,7.19368
"463",0,3,155487412,7209280,7.20928
"464",1,1,155503012,7224880,7.22488
"465",0,1,155518612,7240480,7.24048
"466",0,0,155534212,7256080,7.25608
"467",0,0,155549812,7271680,7.27168
"468",0,3,155565412,7287280,7.28728
"469",0,1,155581012,7302880,7.30288
"470",0,2,155596612,7318480,7.31848
"471",0,0,155612212,7334080,7.33408
"472",0,0,155627812,7349680,7.34968
"473",0,0,155643412,7365280,7.36528
"474",0,3,155659012,7380880,7.38088
"475",0,0,155674612,7396480,7.39648
"476",0,0,155690212,7412080,7.41208
"477",0,0,155705812,7427680,7.42768
"478",0,0,155721412,7443280,7.44328
"479",0,0,155737012,7458880,7.45888
"480",0,0,155752612,7474480,7.47448
"481",0,0,155768212,7490080,7.49008
"482",0,1,155783812,7505680,7.50568
"483",0,0,155799412,7521280,7.52128
"484",0,0,155815012,7536880,7.53688
"485",0,0,155830612,7552480,7.55248
"486",0,0,155846212,7568080,7.56808
"487",0,2,155861812,7583680,7.58368
"488",0,1,155877412,7599280,7.59928
"489",0,3,155893012,7614880,7.61488
"490",0,1,155908612,7630480,7.63048
"491",0,0,155924212,7646080,7.64608
"492",0,0,155939812,7661680,7.66168
"493",0,0,155955412,7677280,7.67728
"494",0,3,155971012,7692880,7.69288
"495",0,1,155986612,7708480,7.70848
"496",0,0,156002212,7724080,7.72408
"497",0,0,156017812,7739680,7.73968
"498",0,2,156033412,7755280,7.75528
"499",1,1,156049012,7770880,7.77088
"500",0,1,156064612,7786480,7.78648
"501",0,3,156080212,7802080,7.80208
"502",0,0,156095812,7817680,7.81768
"503",0,1,156111412,7833280,7.83328
"504",0,0,156127012,7848880,7.84888
"505",0,3,156142612,7864480,7.86448
"506",0,1,156158212,7880080,7.88008
"507",0,0,156173812,7895680,7.89568
"508",-1,3,156190452,7912320,7.91232
"509",0,0,156206052,7927920,7.92792
"510",0,1,156221652,7943520,7.94352
"511",0,0,156237252,7959120,7.95912
